name,Summary,actors,director,BigCategory,SmallCategory,Category,runningtime,SMRY
인필트레이션: 세이브 호스티지,,"알렉세이 차도프,세르게이 보리소프",,영화,액션/어드벤쳐,영화,99,"러시아군 소속의 이반은 테러집단 ISIS가 시리아에서 러시아 군을 공격하고, 과거 자신의 사령관이었던 그레이를 포함해 두 명의 인질이 잡혔다는 정보를 입수한다. 테러집단은 인질에 대한 몸값으로 30만 달러를 요구하는데..."
2022 신상해탄,,"여량위,동비",,영화,액션/어드벤쳐,영화,88,금씨 부두의 수장 금광영과 일본인 우치야마의 계속되는 싸움으로 경마 시합으로써 모든 것을 결정하기로 한다. 그 와중 기마술이 좋은 금광영을 기수로 고용하게 되는데...
사망위성: 죽음의 질주,,"현자,임풍엽,이가이",,영화,액션/어드벤쳐,영화,1,레이서인 임틈은 같은 레이서인 양재를 좋아해 사막 경기에서도 줄곧 그녀만 따라다닌다. 그러던 중 잠시 쉬던 보급소에서 사람들이 괴물에게 습격당하고 임틈과 양재 일행은 한 폐 공장에 갇히게 된다. 그곳엔 그들 외에도 부자 웅곤과 그의 투자자 일행도 함께 갇히게 된다.
브레이브하트2,,앵거스 맥페이든,,영화,액션/어드벤쳐,영화,1,"1306년, 스코틀랜드. 윌리엄 월리스가 죽은 후 권력 있는 가문들은 잉글랜드 왕실과 손잡았지만, 로버트 더 브루스는 독립의 희망을 잃지 않고 계속 싸운다. 하지만 계속되는 전투로 막대한 군사적 손실을 입고 설상가상으로 목에 현상금까지 걸리는데..."
미옥,,"김혜수,이선균,이희준,최무성,김민석,오하늬,안소영",,영화,액션/어드벤쳐,영화,90,"범죄조직을 재계 유력 기업으로 키워낸 언더 보스 나현정은 새로운 시작을 꿈꾸며 은퇴를 준비하고, 그녀를 위해서라면 어떤 일도 서슴지 않던 임상훈은 그런 그녀를 이해하지 못한다. 한편, 최대식은 자신의 치명적인 약점을 붙잡은 나현정으로 인해 궁지에 몰리게 되는데..."
SAS:레니게이드 인 런던,,"닉 모란,리 메이져스",,영화,액션/어드벤쳐,영화,92,"전직 특수 부대 소총수 버튼은 여러 나라에서 전쟁을 치른 후 고국으로 돌아오지만, 참혹했던 전쟁의 기억으로 끝없는 악몽에 시달린다. 결국엔 공원을 전전하며 노숙생활을 하던 어느 날, 버튼은 아버지의 친구이자 전직 특수 부대 소령 팩을 만난다."
도둑들: 비트코인 전쟁,,"뢰아연,조안호,증지위,증지교,무건화,언승우,고영헌",,영화,액션/어드벤쳐,영화,1,천재적인 두뇌로 블록체인 시장에 뛰어든 젊은 사업가 인추상. 그는 파트너와 함께 사업을 확장해가던 중 블록체인 구조 체제에 함정이 있다는 치명적인 사실을 발견한다. 이 과정에서 만난 야심이 가득한 매력적인 여성인 은. 그녀는 인추상에게 조언을 하는데...
신세계,,"이정재,최민식,황정민,박성웅,송지효,김윤성,나광훈,박로사",,영화,액션/어드벤쳐,영화,135,"경찰청 수사 기획과 강과장은 국내 최대 범죄 조직인 골드문이 기업형 조직으로 그 세력이 점점 확장되자 신입경찰 이자성에게 잠입 수사를 명한다. 그렇게 8년 후, 자성은 골드문의 2인자이자 그룹 실세인 정청의 오른팔이 되기에 이르는데..."
홍길동의후예,,"서민균,이범수,이시영,김수로,성동일,허지원,김두환,강민영,신동선,김무영,박용수,신창수,이지혁,유재욱,권세은,박인환,조희봉",,영화,액션/어드벤쳐,영화,117,고등학교 음악교사인 완소남 홍무혁 온화한 그의 아버지 대학교수 홍만석 완벽한 주부로 보이는 그의 어머니 명애 그리고 무혁의 동생이자 고등학생 찬혁까지 우아하고 평화로운 나날을 보내는 듯 하지만 보이는 이들의 정체는...
울프 앤 라이언: 위대한 우정,,"몰리 쿤즈,그레이엄 그린",,영화,액션/어드벤쳐,영화,100,"우연히 멸종 위기에 처한 아기 흰 늑대와 비행기 추락 사고로 조난당한 아기 사자를 만난 알마. 평생 꿈꾸던 피아니스트 자리도 포기하고, 정성스럽게 그들을 돌본다. 그러나 뜻밖의 사고로 알마가 의식을 잃은 사이 늑대는 보호소로, 사자는 서커스단으로 보내지고 만다."
켈리 갱,,"조지 맥케이,러셀 크로우,니콜라스 홀트,에시 데이비스,토마신 맥켄지,찰리 허냄",,영화,액션/어드벤쳐,영화,125,폭력과 부패로 가득했던 시대. 온갖 범죄로 세상을 더럽히는 무법자 해리와 부패경찰 알렉스에 맞서 자신만의 방식으로 악인들을 단죄한 전설적 영웅이자 세상이 버린 위대한 범죄자 네드 켈리의 이야기가 시작된다!
귀수: 고스트 킬러,,"석행우,왕문걸,이맹맹",,영화,액션/어드벤쳐,영화,1,"장시성을 지배하고 있던 지방세력 중 하나인 희화당은 이곳 출신의 전설적 명사수, 귀수를 잠재적 위험인물이자 반역자로 규정하고 지명수배 명단에 올린다. 한편, 자신의 형이 희화당의 일원이었고 귀수에게 살해당했다는 사실을 알게 된 육란은 귀수에게 복수하기로 한다."
돈,,"류준열,유지태,조우진,김재영,원진아,정만식,김종수,손종학,김민재,진선규",,영화,액션/어드벤쳐,영화,1,을로 살아가고 싶지 않았던 사회 초년생 익현. 하루 7조 원의 돈이 오가는 여의도 증권가에 입성한다. 연줄도 없고 소심한 그는 결국 수수료 0원이란 실적을 달성한다. 그렇게 내몰린 익현에게 뭉칫돈을 벌게 해준다는 번호표의 위험한 거래 제안이 들어오는데...
귀문: 천년왕릉의 비밀,,"최동진,금영",,영화,액션/어드벤쳐,영화,0,"천 년의 비밀을 품은 무덤을 찾아 무석으로 향한 문화제 보호국 소속 고고학자 허 교수와 류동. 우연히 그들은 전문 도굴꾼들의 계략을 눈치채고 조력자 월홍과 무덤을 지키기 위해 맞서기 시작한다. 하지만, 무덤 속 진실을 파헤칠수록 충격적인 비밀과 마주하게 되는데..."
파나마,,"멜 깁슨,콜 하우저",,영화,액션/어드벤쳐,영화,94,"1989년, 전직 해병 대원 제임스 베커는 스타크로부터 비밀리에 임무를 부여받고 파나마로 파견된다. 미국 CIA는 마약을 손에 쥔 파나마의 독재자, 노리에가를 제거하기 위해 침공을 준비하고 소련의 헬리콥터를 사들이기 위한 보이지 않는 위험한 전투가 시작되는데..."
탐정 홍길동 사라진 마을,,"이제훈,김성균,고아라,박근형,정성화,노정의,김하나,유승목",,영화,액션/어드벤쳐,영화,0,"사건해결률 99퍼센트, 악당보다 더 악명 높은 탐정 홍길동에게는 20년간 찾지 못했던 단 한 사람이 있다. 그것은 바로 어머니를 죽인 원수 김병덕. 홍길동은 오랜 노력 끝에 드디어 그를 찾아내지만, 김병덕은 간발의 차로 누군가에게 납치되어 간 이후였고..."
불어라 검풍아,,"안지혜,이민지,박태산,조선기,이세호",,영화,액션/어드벤쳐,영화,95,"대한민국 최고의 여성 액션 스타를 꿈꾸는 연희. 검술 실력으로 목숨이 좌지우지되는 기묘한 평행세계로 빠져버린다. 자신을 귀인으로 여기는 세계에서 연희는 악당을 물리치며 정의구현을 위해 힘쓴다. 그러던 어느 날, 진짜 귀검이 등장하며 사건은 꼬이기 시작하는데..."
원티드,,"제임스 맥어보이,모건 프리먼,안젤리나 졸리,테렌스 스탬프",,영화,액션/어드벤쳐,영화,0,"평범한 청년 웨슬리는 어느 날 섹시한 매력의 폭스를 만나고, 아버지가 암살 조직에서 일했던 최고의 킬러였다는 사실을 알게 된다. 그 또한 암살 조직의 리더 폭스와 슬론의 도움으로 아버지의 뒤를 이어 최고의 킬러가 된다. 하지만, 그는 조직의 수상한 움직임을 감지한다."
레이징 파이어,,"견자단,사정봉,친란,담요문,황덕빈,오호강",,영화,액션/어드벤쳐,영화,125,강력 범죄 수사대에서 함께 믿고 일하던 베테랑 경찰 장충방과 그의 후배 추강아오. 어느 날 같은 임무를 맡은 두 사람은 돌이킬 수 없는 사건으로 인해 한순간에 운명이 뒤바뀌게 되고 동료에서 적이 된다. 서로에게 표적이 된 그들은 피할 수 없는 대결을 시작하는데...
킹덤 2: 아득한 대지로,,"야마자키 켄토,요시자와 료",,영화,액션/어드벤쳐,영화,133,"[캐치온 앱에서 시청 가능, 캐치온 VOD 패키지 가입자는 무료] 천하를 놓고 대국들의 전쟁이 시작된다! 끝까지 싸워 살아남아라! 영정이 진나라의 왕좌를 탈환한 지 반년 후, 경쟁국 위나라가 침공을 감행한다. 이에 진나라의 군사들은 국경으로 향하고..."
다만 악에서 구하소서,,"황정민,이정재,박정민,박소이,최희서,박명훈,오대환,송영창,이서환,심영은",,영화,액션/어드벤쳐,영화,1,"태국에서 충격적인 납치사건이 발생하고 마지막 청부살인 미션을 끝낸 암살자 인남은 그것이 자신과 관계된 것임을 알게 된다. 태국에서 조력자 유이를 만나 사건을 쫓는 동안, 레이라는 남자는 무자비한 복수심을 품은 채 인남을 추격하기 위해 태국으로 향한다."
키스 오브 드래곤,,"이연걸,브리짓 폰다,체키 카료,릭 영,버트 쿼크,맥스 라이언,로렌스 애슐리,시릴 라파엘리",,영화,액션/어드벤쳐,영화,0,"중화 액션 스타 이연걸의 최대 액션 걸작이 HD 리마스터링 버전으로 돌아왔다. 파리로 파견을 나간 최고의 중국 경찰 류지완은 중국인 마약상 체포를 위해 프랑스 경찰과 잠복근무를 한다. 하지만 부패한 경찰인 리차드가 마약상을 살해하고, 류지완에게 누명을 씌우는데..."
아라한장풍대작전,,"류승범,윤소이,안성기",,영화,액션/어드벤쳐,영화,113,"자신의 힘을 나쁜 곳에 쓰는 사람들을 혼내주고 싶어 순경이 된 철부지 상환. 그러나 조직폭력배의 발아래 무릎 꿇어야 하는 비굴한 순경이 그의 현실이었다. 어느 날, 좌절한 그에게 갑자기 다가온 사람들. 그리고 아라치 의진과의 첫 만남도 그렇게 시작되는데..."
분노의 추격자,,"제라드 버틀러,제이미 알렉산더",,영화,액션/어드벤쳐,영화,95,"서비스 해지 시까지 시청 가능. 사업가인 윌 스팬은 별거 중인 아내 리사를 처가에 데려다주러 가던 중 주유소에 들르는데, 그 사이 물을 사러 편의점에 간 리사가 흔적도 없이 사라진다. 윌은 경찰과 처가에 가서 알리지만 시간이 지날수록 윌이 혐의를 받게 되는데..."
섀도우 솔저,,"마크 다카스코스,대니 트레조,톰 시즈모어,소피아 스카이아,아맨드 아상테,부루스 박스라이트너,스티븐 바우어,조나슨 프리먼",,영화,액션/어드벤쳐,영화,0,"이라크 기습 중, 전우이자 연인 사샤를 잃어버린 맥스는 자취를 감춘다. 2년 후, 알 카에다의 일원으로 스팅어 미사일 거래에 나타난 사샤. CIA와 특수부대의 타겟이 된다. 최정예 특수요원 섀도우 솔저로 돌아온 맥스. 이중 스파이 사샤를 구하고 스팅어 미사일을 사수한다."
애쉬 래드: 트롤의 숲,,"베비에른 엥게르,에일리 하보,매즈 소요가드 피터센,엘리아스 홀멘 소렌센",,영화,액션/어드벤쳐,영화,104,"하는 일마다 사고만 일으키며 쓸모없는 놈이라 불리는 에스펜. 그런데 정략결혼으로부터 도망친 공주가 전설의 괴물 트롤에게 붙잡혔다고?! 곧 형들과 함께 여정을 떠나는 그. 과연 에스펜 일행은 숲의 제왕 트롤을 무찌르고, 무사히 공주를 구출해 낼 수 있을까?"
마스터,,"이병헌,강동원,김우빈,엄지원,오달수,진경,정원중,유연수",,영화,액션/어드벤쳐,영화,0,"화려한 언변, 정관계를 넘나드는 인맥으로 수만 명에게 사기를 치며 승승장구해 온 원네트워크 진회장. 반년간 그를 추적해 온 지능 범죄 수사 팀장 김재명은 진회장의 최측근인 박장군에게 원네트워크 전산실 위치와 진회장의 로비 장부를 넘기라고 압박하는데..."
도로로,,"츠마부키 사토시,시바사키 코우,나카이 키이치",,영화,액션/어드벤쳐,영화,0,"요괴에게 몸을 빼앗긴 비운의 남자, 48개의 빼앗긴 몸을 되찾기 위해 험난한 여정에 오르다. 어느 전란의 시대 천하통일을 꿈꾸는 난세의 무장 다이고 카게미츠는 48마리의 요괴들에게 힘을 빌리는 대가로 태어난 지 얼마 안 된 아들의 몸을 바치는데..."
순천부: 국자감살인사건,,웬펑 가오,,영화,액션/어드벤쳐,영화,93,"청나라 건륭 년간, 14살의 신동 마균이 국자감에서 시험을 보다가 갑자기 실종된다. 그때부터 순천부 부윤 왕성림은 마균을 찾기 위한 단서를 찾는다. 하지만 마균과 함께 시험을 봤던 홍굉우가 피살되자, 사건은 더욱 미궁 속으로 빠지기 시작한다."
겟 더 걸,,"크리스 제이 알렉스,조바나 퀸토,카일라 에바,자니 영 보쉬,댄 사우스워스",,영화,액션/어드벤쳐,영화,107,은퇴 후 조용한 삶을 살기 원했던 전설적인 킬러 배시! 우연히 데이트 폭력을 당하고 있는 레이를 돕게 되고 킬러가 되길 원하는 레이를 훈련시키며 함께 살게 된다. 배시와 레이의 조용하고 평화로운 삶은 갑자기 문을 두드리며 쓰러진 칼리를 만나면서 끝나게 되는데...
무간도 5 : 생사잠행,,"케네스 찬,차우박호,시가 린,레이 루이,마이클 체",,영화,액션/어드벤쳐,영화,90,"후쿠워 삼합회의 당원 팅과 지역반삼합회의 툰 선임감찰관은 야당이 심은 첩자들이다. 10년 동안 팅은 조직 내의 계급은 올라갔지만, 속으로는 비밀경찰이라는 막다른 직업에 진저리가 난다. 반면, 곧 최연소 경감이 될 툰은 그의 불명예스러운 과거로부터 벗어나고 싶어한다."
나우 유 씨미 2,,"제시 아이젠버그,마크 러팔로,우디 해럴슨,데이브 프랭코,리지 캐플란,모건 프리먼,다니엘 래드클리프,마이클 케인",,영화,액션/어드벤쳐,영화,0,"서비스 해지시까지 시청가능(부가영상 포함). 마술 사기단은 더 강력해진 적에 의해 전 세계 팬들이 보는 앞에서 함정에 빠지게 되고, 세상의 모든 컴퓨터를 컨트롤할 수 있는 카드를 훔쳐야 하는 절체절명의 위기에 빠지는데..."
